9.999999999999997780e-01,4.116350375609599370e-03,1.239970353666516520e-02,1.582266300316955213e-02,2.881260116616058201e-02,-3.040542438698522892e-02,9.264417136102155855e-04,1.913374889852447261e-02,3.502657241450901539e-03,-3.711008439446212420e-02,2.382042491927331782e-03,-1.785919961595638580e-02,8.526554395890980145e-03,1.298197241942240961e-02,2.412399422733020604e-02,-2.222711259821978647e-03,-1.206597257202279144e-02,-5.615777561178669081e-02,-2.278891925882485861e-02,2.290589782183042114e-02,7.342903903941869941e-04,3.668416847350199853e-03,4.985177526473735625e-03,2.860175496721678937e-03,7.445469390923556245e-03,-4.109458763546457172e-02,1.490736888151518794e-02,3.664787148074916817e-02,-4.247980892269902220e-02,1.885399676332705611e-03,-1.992571244655136006e-02,-3.629837079615946122e-02,1.359706930083439368e-02,-6.538604473515416925e-03,1.658385362704817984e-02,4.621659157368173364e-03,5.427226001210120601e-04,-1.057926909564803862e-02,-1.002980068219688076e-02,1.848321105141983653e-02,1.330179046425293381e-02,6.513809729256678227e-03,6.611003323777784810e-03,-5.003699629448470076e-02,8.350966215693351666e-03,1.972102820167064702e-02,-3.235621570043944323e-02,-1.042093625538577546e-03,2.201124448726280575e-02,-5.638907948427200785e-03,1.515218575878175475e-02,1.693004729357858520e-02,4.473600118953086069e-02,-8.786333504369085029e-03,3.227181978424041586e-02,2.130488317369457624e-02,2.529727370271787554e-02,-4.867888399116082968e-03,-1.982246821716950394e-02,-3.728975235570327479e-02,1.401736324338388913e-02,4.527646863096285168e-03,-1.056550772114020487e-02,-6.315016847667789812e-02,-2.018125108665044798e-02,4.537887902225595446e-03,9.377968028831361325e-03,2.049198924446097789e-02,-2.393124672414203430e-02,2.062172365529068782e-02,2.027098613007656189e-02,6.188051253857041259e-03,-1.301687861468368672e-02,2.933011243372779867e-02,-8.512253438622387550e-03,-1.876331085439414403e-02,-8.889355204347169220e-03,6.858957708674035848e-03,2.893965883924573806e-03,-1.124717117443357027e-02,-2.545618802629013439e-02,-1.824130043710195034e-02,-1.847579821597574237e-02,5.202822622314452750e-03,5.080351130579419117e-03,-4.143918662583878643e-02,-1.156295853304820098e-02,1.385853133297722424e-02,-3.623295761521182212e-02,6.999037217329751905e-03,1.205539851218491269e-02,-4.557212761247968202e-02,2.145081948933182103e-02,-4.335680551185038673e-02,3.376018291101583885e-02,6.912779509270948301e-03,-8.058594582452626581e-03,-1.540725157175472024e-02,-3.810223567844447240e-02,-1.209013803392008576e-02
4.116350375609599370e-03,1.000000000000000000e+00,-9.264068023837421922e-03,3.432368806528086382e-03,1.037741027396607042e-02,9.829649630647635875e-03,-2.269136606929032796e-02,-4.494913167156197598e-02,3.059724364507949296e-02,9.638762631374649115e-03,-5.034067992349371004e-05,-2.754751725864777734e-03,4.488993401033503083e-02,-9.926046998381852018e-03,-1.458512194168651993e-02,-1.620070884508294923e-02,-1.456459593243838307e-02,-3.947023117636454248e-02,-1.547149197020013071e-02,1.911495414278059635e-02,-4.706692133838243086e-02,-3.049599899578847237e-02,-3.160923004427675098e-02,-9.007831135199385539e-03,-1.867823112439583391e-02,-6.457184446128771439e-03,-1.725954180908088539e-02,-1.293635528467294848e-02,-8.369543003194682487e-03,2.204638931837906227e-02,-2.017755897309905788e-02,-9.717353763873325459e-03,5.999221877304001041e-03,1.643358824784165589e-02,-6.613613024146276081e-03,4.897804309291507036e-02,-2.472579739476280652e-02,-3.215730097615502464e-02,-1.471910816120715511e-02,-7.537176348508515915e-03,7.419960688758468412e-03,4.037135401112094783e-03,-1.182800645246140543e-02,3.141080960082476975e-02,1.992890731600950593e-02,-6.094239119306386378e-03,-2.167313405968098253e-03,-2.164747935233142864e-02,-4.200246143545885436e-02,3.837481814635108207e-02,5.456978980613288836e-03,2.455800155508458885e-02,-8.530340349459899357e-03,-3.047083492044368267e-03,-2.880864974624468972e-02,-2.638042982063025163e-02,2.577473238264581246e-02,2.113780834755740225e-03,1.805539493873277229e-03,3.590184505484633488e-03,1.976946906140292573e-02,2.889476373434691700e-02,1.645132008201148632e-02,8.898946475475406903e-03,-1.359667095533644184e-02,1.644272951518374951e-02,1.177270133188342525e-02,-1.117932942876392714e-03,-4.090420000198534758e-03,-2.768109005724662952e-02,-3.124727468636292679e-02,1.118081004673908592e-02,3.912302312882522289e-03,8.129404455214074565e-03,-1.885938025060866427e-02,5.296203363896512251e-02,1.822510749735965427e-02,2.626392182256124391e-02,2.268095349712088201e-03,-4.109596941623727857e-03,-2.178306378990481698e-02,5.676503009026147295e-03,-2.196805522785485673e-02,-2.553502288076872975e-02,7.326893614812819916e-04,-1.788884472410814247e-02,6.695894782828270067e-03,4.832034766956322912e-03,-1.060518115763422857e-02,-1.966721463779997747e-03,1.698288019462707975e-03,4.104518709831945361e-02,7.564714225102583435e-03,-4.748681206032136920e-02,3.831503276124684221e-02,-1.305312940492266496e-02,-1.465692883513853260e-02,2.000754036172674652e-02,5.335477746497377730e-03,2.996447110603316782e-02
1.239970353666516346e-02,-9.264068023837421922e-03,1.000000000000000000e+00,-8.720706598309653501e-03,-3.832499968704484311e-03,3.089583380099741178e-02,-1.900738164408317379e-03,-9.546883927071014506e-03,-4.346199542954576334e-02,-2.885698688348587587e-02,-1.074319208613663638e-02,3.704751725085496470e-03,1.382491412062631687e-02,-3.056028764089603351e-03,1.651415089643044551e-02,1.547791848084700828e-02,9.728402013811135104e-03,1.176624961908614118e-02,-5.243373309705204321e-02,1.859420523349198870e-02,2.369719439156176000e-02,-1.992762998414520162e-02,7.567778208850774180e-03,1.476690188320757720e-02,-1.069398312360251430e-02,6.270660361209312410e-03,-5.675258550909370592e-02,1.590062656097629076e-02,3.051119781790141445e-03,1.600955684009189306e-02,3.918020375374473702e-02,6.715014285046423149e-03,5.544250228868598116e-05,1.552537247272957853e-02,2.233957834423317551e-02,-2.322740525241226775e-02,-3.910809017733875292e-02,5.834464603577462459e-03,-1.583845605155688799e-02,3.503848935139525222e-02,-2.083045437237476469e-02,-1.129253981486320370e-02,-7.489585743845374177e-03,-2.678933388741859545e-02,-1.183107248175927634e-02,2.590605767541272891e-02,1.694040814155071614e-02,2.931716206788526763e-02,2.289462228685693740e-02,2.404323116104435318e-02,-2.616228005931638470e-02,1.843030347869256333e-02,-2.491572084830806846e-02,-1.843490339844026590e-02,-2.335775705018297566e-02,1.759703270381195520e-02,1.358191685509008671e-02,-1.562651026275708316e-02,1.690991702090368157e-02,4.476778358734756491e-02,-7.141879712046716143e-03,2.362061189515622661e-02,-3.744433533910138806e-02,2.575773301822725445e-02,1.373453980086681084e-02,1.530194222128509682e-02,2.814814083247530255e-02,3.776552252480729066e-02,3.431295981784573956e-02,4.376301351901500103e-03,9.087697284557088445e-03,1.797467952327267207e-02,-3.891870881748351468e-02,-1.638969084151462030e-02,2.289339746770669218e-02,-1.397779912971135359e-02,-1.586809851865571622e-02,1.839096692718942834e-04,9.738625765476693202e-03,-5.042847008193122003e-03,-1.571971982070567014e-02,-1.784554645779663773e-02,-1.965578386543447367e-02,-2.264062161485554461e-02,2.444672655583155201e-03,-8.476228366142840587e-03,-8.909397024711742524e-03,2.502355133577422591e-02,-6.391069490425929124e-03,-3.937455950363638602e-02,3.616632165024015987e-03,-1.739928745410165498e-02,1.313432650489145155e-02,-2.235540487891395957e-03,-3.889650929358780956e-02,3.201147500779542854e-02,-1.143882244315683064e-03,-3.602559203732445814e-02,1.551180083241782831e-02,-2.631592097993513263e-02
1.582266300316955213e-02,3.432368806528086382e-03,-8.720706598309655236e-03,9.999999999999997780e-01,-9.972518332777817116e-03,8.329584858690184182e-03,-2.449832640406154546e-02,2.795709588655257913e-02,-4.186965377388486564e-02,3.884804725446753941e-04,-2.588524169358394356e-02,1.895703174855333309e-02,8.705833644689978112e-03,2.202434772892774076e-02,2.908212090436686215e-02,1.329601183741142313e-02,3.025955979234788359e-02,3.477282784197860887e-04,2.366107769265010305e-03,-2.358831050316794950e-02,3.814445293870726700e-02,1.700325396175477767e-03,1.200867033157819973e-02,-2.240402536709792947e-02,4.003640277388052782e-03,-1.184400203967209478e-02,-6.669837509273669751e-03,-6.685447632687437558e-04,2.161019015567057500e-02,-1.392974271788804952e-02,-1.251273846348477208e-02,-8.802100422747342542e-04,-1.132971774191499949e-02,1.185605388938525996e-02,2.017099422548649518e-02,-4.716293983161705568e-03,1.994219785591155696e-03,-2.546029763904669729e-02,-7.571659157474891315e-03,-1.126483445686509571e-02,-2.383042984907873113e-02,-3.652504780519921085e-02,-7.382129865552216133e-03,-9.541276483232495262e-03,-2.330064528860270254e-02,5.430187803859409107e-03,-2.764118632644137902e-02,-1.353455935929850223e-02,2.406311842629145492e-02,2.168631605971639911e-02,4.304375268263149583e-03,1.704787799425507011e-02,-3.679725333546045307e-02,-2.619741249304217978e-02,2.861021018627366366e-02,-2.227121035936048543e-02,-1.173468915074984444e-02,-1.894499559013050486e-03,-1.653777120534452583e-02,1.371878793613126937e-02,-1.042531013644499953e-02,3.324797612703300417e-03,1.167561636160231384e-03,3.193398170987173709e-03,-2.157715217083763445e-03,8.617710461515040374e-03,1.479818438040481944e-02,-1.955188801123963760e-02,4.201256641815127868e-02,-1.548494414484643741e-02,-4.452699534768071905e-03,1.951170037073435976e-02,1.931624410529472671e-03,-6.406640673886341598e-03,1.162610748326065382e-02,-1.545666887231615834e-02,2.005439987245654504e-02,-2.510173211217827174e-03,4.199506083694558647e-03,9.452091606271617250e-03,3.601442757218943636e-02,5.850090469246797126e-02,-4.132180703577311050e-03,1.861929903429857414e-03,3.816198015057767345e-02,5.189220852930195686e-03,6.423788347830906159e-03,-1.681008270869826723e-02,1.671128203097458839e-02,-8.432277426376616480e-03,-9.824409192641096744e-03,8.826578350553681424e-03,-4.111005735854748877e-02,1.872397560284968631e-03,-1.255579410716329419e-02,4.779033204967089721e-02,3.483647001022998485e-02,-1.430576600809174703e-02,4.778280851102914041e-03,-4.049213853067092951e-03
2.881260116616058201e-02,1.037741027396607042e-02,-3.832499968704484311e-03,-9.972518332777817116e-03,9.999999999999997780e-01,2.350271237330461144e-02,1.594878716250969566e-02,-4.062450815648915164e-02,6.949831926096979549e-03,-1.995813305993515002e-02,3.382029204131102584e-02,-3.907058262033311774e-02,1.652449299774553376e-02,-1.483380905933324957e-03,2.530395954196018593e-02,1.196743480094724504e-02,-3.613243031802070709e-02,-5.474496027615136790e-02,1.217499391872065018e-02,7.237464543841295658e-03,-1.144836423562513653e-02,2.888655958698260924e-03,-1.813010586937869456e-02,8.379035015233612937e-03,-3.973601544302127891e-03,1.813002000866047875e-02,4.133327511330651266e-02,-2.568334516187782343e-02,2.917615709198308552e-02,4.406966244217606909e-02,-7.864994931483043628e-03,2.386126276377047162e-02,5.818707088952788931e-03,3.737597562959952407e-02,2.297630193626069156e-02,4.342426888340702312e-02,-2.997274816647568091e-02,-2.163320800615768300e-02,-5.268710125780217204e-03,1.793883879869920261e-02,3.115537829200828480e-03,-2.465675445801086482e-02,-1.741015659872294924e-02,3.097865573466443163e-03,2.361315656694805074e-02,7.530933955364148974e-03,1.982737588218390270e-03,-2.069419080520052551e-02,-1.957123024336176673e-02,-7.564589451646076476e-03,-5.230266066515150067e-03,2.295513197356493715e-02,2.788181762955936963e-02,3.400911788518938550e-02,-1.238461501497204603e-02,-3.838722269763853584e-02,6.807764344706532245e-02,3.330033775432472178e-03,-4.148013945830968802e-02,-8.151119264789133401e-03,5.806297610421703830e-03,-2.397561055465747409e-02,9.478233865424781288e-03,-6.025870906768830172e-03,2.308017971012257460e-02,4.212201184261223953e-03,-3.141815915860462615e-03,6.337534927803659124e-03,-1.713183748600434139e-02,-1.932098067936932964e-02,2.206061710055107206e-02,-2.322768663906156494e-02,-2.551570159284038269e-02,-4.504439510121317422e-03,-3.118419527585044974e-03,-1.728227603703076654e-02,8.916889891938282672e-03,4.077593275396426686e-02,1.940698668580661743e-02,-9.495719058225710399e-03,-2.367493016507196246e-03,3.456102846622761005e-03,-4.013013967112018937e-02,-3.288101398306845363e-02,-5.011707121284826594e-03,1.848053196805370807e-02,2.974827267838972902e-02,-2.324779651549334358e-03,1.413917345516843907e-02,-2.829405348561881209e-02,1.643759518993934132e-02,9.078368397970196582e-03,-1.468022642145921930e-02,-1.100224965701589522e-02,1.075506559198186572e-02,-5.065301486572562975e-03,2.388616189544195620e-02,-2.971479872497219833e-03,2.761310702684425730e-02,7.688609894431505318e-03
-3.040542438698522892e-02,9.829649630647634140e-03,3.089583380099740831e-02,8.329584858690184182e-03,2.350271237330461144e-02,9.999999999999997780e-01,9.561542490959832816e-03,-1.399517243876638103e-02,-1.863992336682582587e-02,-9.223413343126275407e-03,-6.150537773375618945e-03,-3.184415975322246739e-02,-4.114504979347861913e-02,5.259001184513435907e-03,-1.049509501195554882e-02,-6.874526800484654851e-03,4.611135310601895132e-02,-4.057141092153375428e-02,-3.398618899903797785e-02,-7.051132733404064795e-03,1.145974365582512478e-02,-1.352340965265684362e-02,-1.932273638133193833e-02,-3.008740584302093020e-03,-1.630954653706262296e-03,-1.345444601749009456e-02,-1.314251141467121659e-02,6.213834653890334785e-03,1.556008096299624568e-02,3.539538695953923456e-03,8.784155855164034942e-04,3.295370490144176184e-02,3.353261953411284125e-03,2.432605518080949852e-02,-7.868793736530760221e-04,3.435132760754708997e-02,6.146040279287805740e-03,1.336719600678884512e-02,1.654476184219101642e-02,-1.349839428927118029e-03,-1.764288860792795344e-02,2.670129344562148510e-02,1.051355758659083990e-02,8.602988524714425336e-03,2.469124372731608050e-02,8.769644269345953577e-03,-3.170276258613123621e-02,-3.062110286348796936e-03,2.954536172973947633e-02,2.106323274226205508e-02,-1.669388707585924350e-02,-4.237564453083040444e-02,-2.298373380633665294e-02,-2.177658164020174029e-03,1.061384715777305768e-02,4.517710626451685446e-02,2.552198130476586013e-03,-3.817703550370894240e-03,-2.607908828282058319e-02,-1.636888336786322326e-03,-2.751911556045270185e-02,-7.425644961481590867e-03,-4.394881756548485972e-03,1.851990001241530029e-02,7.220468362411412364e-03,-1.533197414767918827e-03,-2.706375971411778894e-02,-2.057124587989838868e-02,-1.419903340559480753e-02,-1.764627842477874088e-03,-1.017229920354104783e-02,4.590395463674583690e-03,4.643639873752834768e-02,8.738130301077206771e-03,2.356167735841425276e-02,-1.189260034966713425e-04,-2.953668374383926210e-02,-1.620737680586927312e-02,-1.864942478182238586e-02,-4.780767757154569080e-03,1.375455630261733161e-02,2.950569267948856614e-02,-2.124669620089993799e-02,1.093258513492257819e-02,-3.505745420162375420e-02,-1.291776288560829086e-02,8.976722274287083844e-03,1.573276722003454434e-02,-2.357754681856836371e-02,-3.124256979522608765e-02,3.353964790675666163e-02,2.098468662518467032e-02,-1.434828802358617192e-02,-1.613628824273065018e-02,-3.654723740129790788e-02,-1.370459360379667167e-03,2.441950811769731666e-02,2.898948720362991630e-02,3.506310491007465224e-02,2.414717656333726162e-02
9.264417136102155855e-04,-2.269136606929032796e-02,-1.900738164408317596e-03,-2.449832640406154893e-02,1.594878716250969566e-02,9.561542490959832816e-03,1.000000000000000000e+00,1.901291744619173010e-02,1.114669040666340857e-02,3.127646511746174935e-03,-1.454799297902130070e-02,-1.998496422534376191e-02,2.030051395144491858e-02,-2.749838325617262255e-02,-1.760283564577003537e-02,1.084233385994138113e-03,3.521082241143189649e-03,5.888558480150337358e-03,-5.447774405404626208e-02,2.032689417809344090e-02,5.079077466761677817e-02,8.741468228160334877e-03,3.466030074962005159e-02,-2.025548043936261852e-02,1.944558440128889634e-02,-1.219609255016952665e-02,2.056838018777577218e-03,-2.527506233027010558e-04,2.443665297917178500e-02,8.236737509486146899e-03,2.369384695730851476e-02,1.188267430993342547e-02,1.232860616926576176e-02,-1.625532771248088329e-02,-1.663734647660966223e-02,2.213636353123529105e-02,3.680726864611506138e-02,2.575867073482454844e-03,2.272903517904715370e-03,1.811302486205676465e-02,-3.234552631583658550e-02,-1.563868792751870601e-02,1.660797771452661789e-02,-4.551046402937124896e-02,-2.232987739047762391e-02,-3.321454291338326453e-02,-1.978921102966104545e-02,2.818243526596876311e-02,8.901264945073178447e-03,1.318306941752258633e-02,-7.502843014221689290e-03,1.263924526059048139e-03,-1.117760447421037133e-02,3.725988957782528564e-05,2.153638704922711603e-02,7.275941792462552356e-03,-6.087933211813252934e-03,-1.545983708652278604e-02,9.064185374917743329e-03,-4.375217103025868907e-03,-1.082701701906932205e-02,1.184739002358518173e-02,-2.882880369788623758e-03,-2.286821329063581237e-02,-1.109486977170773443e-02,-1.121548860335433613e-02,-2.235212892799267465e-02,-2.094566555579772688e-03,2.309877089306270129e-02,1.595330486880379775e-02,-6.265594177463104306e-03,3.256564650804089425e-03,-4.960031445401590078e-02,-1.659711379020705271e-02,-4.291040975509205512e-04,-2.308678388864233641e-02,1.620099553341701124e-02,1.770800950628577397e-02,2.638428217431289594e-02,-9.739715493526401088e-04,3.369325837416993659e-03,-6.655904264055379806e-03,1.594670367343341971e-02,5.834185858219925226e-03,2.753526977104938170e-02,7.578329605856557599e-03,3.322216840909775204e-02,1.208908744460303851e-02,-1.076021018476387703e-02,-1.578345244212706056e-02,1.351093862659888747e-02,3.794323379198331209e-02,1.557977364192626724e-02,-2.122396979474888007e-02,3.550090575346624699e-02,-1.146702247824348680e-02,-1.819672918641750473e-02,-3.186646940130247879e-02,-2.651230669337143950e-02,2.538463396788626439e-02
1.913374889852446914e-02,-4.494913167156196904e-02,-9.546883927071016240e-03,2.795709588655257913e-02,-4.062450815648915164e-02,-1.399517243876638277e-02,1.901291744619172663e-02,1.000000000000000000e+00,2.947033292255420156e-02,3.432573011876048825e-04,-4.020827022953739338e-02,4.642161660899087744e-03,-9.636589143919961978e-03,6.085113277301682985e-03,-2.023897461605840206e-02,-3.069738842254532418e-03,2.630249796163596637e-02,-1.566970585633634117e-02,1.215989680835062939e-02,-1.748579765005284573e-02,-1.958779168645714483e-02,-4.372367258112339755e-02,-1.984480737665528585e-02,-1.451671935658829619e-02,-3.591693714790525349e-02,8.147751515811417836e-03,-1.610925221773277724e-02,1.127678154675888084e-02,2.949354019637760987e-03,8.660875800542769398e-03,-5.956917971489940518e-03,1.109972575031176016e-02,-2.612990208017148402e-02,2.115585646315323431e-03,8.721523735997372545e-03,2.006929280168762153e-02,-7.047311364420416266e-03,-3.458078720268830536e-02,1.672945300467396090e-02,1.775671262746112214e-02,1.112194842439151281e-02,2.846721946772821140e-03,-2.483428142641573577e-02,-4.251257476740689240e-02,-4.188939278902980429e-02,-1.013083580617831110e-02,1.306495327688163462e-02,-1.453685895281907683e-02,-2.653223630392361962e-02,2.706397977526321663e-02,-1.198036931737474567e-02,-2.560032635762051617e-02,3.122510333294976903e-02,5.528440667189806618e-02,-3.790526706437599702e-02,-2.973467083956042242e-03,2.045005038699743410e-03,7.541352735946722265e-03,1.097765105848681581e-02,9.918375487123461468e-03,-1.376051025361049729e-02,-7.681983596375035160e-03,6.994007860671855835e-03,3.617047400646843797e-02,4.377622001393235786e-06,2.319893544552347614e-03,-1.758731679100570405e-02,1.344007289035017982e-02,7.692912925484056245e-03,-1.519645449213130259e-02,-2.392352646206462666e-02,2.030723195435369614e-03,-7.915742070059702748e-03,9.419487697472680998e-03,-3.417830938397124763e-02,3.063949488234881530e-02,-1.255070955309697638e-02,-1.205768773527870000e-02,4.115647206015706633e-02,-2.210988594987021646e-02,2.671296738936157489e-02,2.512034384604189610e-02,-1.185150289779557733e-02,2.589369092226343622e-02,-3.102920148837237657e-02,4.172300655804451856e-03,-2.525580268837710265e-02,-1.449467019077535154e-02,1.635547620043055483e-02,1.181898460625241919e-02,-9.807812806351703244e-03,-5.723581560488278340e-03,-3.982872579807890390e-02,2.765086844591591389e-02,1.077084408969594155e-02,4.147213482401806289e-02,1.080250486684047537e-02,1.052898267463891688e-02,5.817931549675171843e-03,-2.198146761494357976e-02
3.502657241450901539e-03,3.059724364507948949e-02,-4.346199542954577028e-02,-4.186965377388485871e-02,6.949831926096979549e-03,-1.863992336682582587e-02,1.114669040666340857e-02,2.947033292255420156e-02,9.999999999999997780e-01,-3.216334930894883693e-03,3.390430364647640388e-02,-1.440754832120453785e-02,-1.547963747552662944e-02,5.929101787596385885e-04,-2.077706070192313244e-03,-1.182453603082641615e-02,-5.399569470174792225e-03,9.033569205459167015e-03,1.606931363002387161e-02,2.704543001889026660e-02,-6.766735856926753799e-03,-3.980365665982541629e-02,-2.985053384224049117e-02,-2.190274359443122702e-03,1.813963890259891881e-02,-4.287237846023593535e-02,-2.307587841994874697e-02,1.185758398786312603e-02,2.462297886502803901e-03,3.481278218904617500e-02,-2.283438964812898458e-02,2.299408586222298836e-02,-1.364042316692521198e-02,-1.817171723052866603e-02,4.560871790419985389e-02,-9.133560337645951765e-03,-2.501688954187049688e-02,3.358163963427919854e-03,5.516413554617088759e-03,-5.258722817040031514e-03,3.586517120846001438e-02,-3.675063185984750284e-03,-9.106317399228378712e-03,2.041519991671105795e-03,1.202178736613097008e-02,-1.292587630148199669e-02,1.306676540744756282e-02,2.856092721962785394e-02,3.285766512798107136e-02,-1.103083963087680974e-02,1.895926006194625577e-02,-3.298082557638036538e-02,2.110041643304368456e-02,-3.962067918889175533e-02,-1.712466863585863225e-02,3.176652544432938957e-02,-2.578562426904611876e-02,4.854021775391352544e-02,1.388887172260900964e-02,-5.200922724312407458e-02,-4.802605974969185836e-03,5.194341184886596546e-02,-8.432512991582671522e-03,5.882993040247074326e-03,-5.616325890123628588e-03,1.800869078191658437e-02,-2.735960424520254494e-02,1.063416017550006601e-02,-2.523949412315703092e-02,-4.028110955778417546e-02,3.108495678354278313e-02,1.915793494311235226e-03,-1.976178193086155707e-02,-3.926905346750039771e-02,1.386012314164805550e-03,6.210482001613630565e-02,1.807762363999419405e-02,-3.114312546129122117e-03,1.072333058474748664e-03,6.978728005833188114e-03,-4.278941273139478391e-02,-7.598999539229596249e-03,-3.189237992109815456e-02,2.210615013194972001e-02,2.530866000097755156e-02,5.632131993009991365e-03,-1.077794101120945619e-02,-9.268978213979144065e-03,-1.299689927924933819e-02,3.258966915003159905e-04,1.737879278121114493e-02,-4.433456438359292123e-02,-1.430274910333995467e-02,-2.359632615315468418e-02,-1.419866943628629065e-02,-1.184279002029942247e-02,-2.163409830049597624e-02,-7.678171725254153736e-03,-1.385694808835236450e-02,-7.171387606109013227e-03
-3.711008439446212420e-02,9.638762631374649115e-03,-2.885698688348587587e-02,3.884804725446753398e-04,-1.995813305993514655e-02,-9.223413343126275407e-03,3.127646511746174501e-03,3.432573011876048283e-04,-3.216334930894883259e-03,9.999999999999997780e-01,2.481090822868890419e-02,-4.709829973706139601e-03,1.442811490259101118e-02,1.429435338878480392e-02,2.712078521572668446e-02,-2.401701590343190487e-02,-2.312714719118625153e-02,1.976263471890646155e-03,1.383614842648904324e-02,-5.164137700668839509e-02,2.801555228526190870e-03,2.906586053780655862e-02,7.536264464680154582e-03,2.802607494160698487e-02,2.004572090526806575e-03,2.574681088004074359e-02,-2.751299269090159982e-02,5.135830979788848227e-03,-2.095607175195728783e-02,3.096745968391622500e-02,-7.876988952863829205e-03,-1.516917917306600389e-02,1.293487212286274996e-03,-2.021874639694536124e-02,-5.286535941233438604e-03,-1.421397577470309356e-02,-2.116539303216425185e-04,1.679780106249980157e-02,-3.421053171429786453e-03,-7.066925106903499017e-04,3.228240922276293806e-02,-5.643182146152261576e-04,-1.086347723109503532e-02,5.070437171251151402e-04,1.809037787673503650e-02,-4.400357814543665730e-03,-1.760056351619326397e-03,1.237471611237720738e-02,-1.548361383130687774e-02,1.715918979654006832e-02,3.812412707268585978e-03,-5.074499146101253168e-03,-1.932675755745147730e-02,-7.571408194311066327e-03,2.769544274799180025e-03,9.802507719677510528e-03,-2.296731122703747283e-02,-6.377971098540516533e-03,-7.204934767025580715e-03,-4.468961848514642343e-02,1.999142891729240382e-02,-1.857585129249124736e-02,5.440253944378032301e-03,-4.966756485103526915e-03,-2.104732962478006106e-02,1.751117770445694694e-02,-1.854699138916727358e-02,1.810725625623802945e-02,-5.242681478562800229e-02,2.685785170469017977e-02,-4.777461185188745622e-03,5.551123088383242560e-02,1.173357338089578775e-02,-3.629214936990365903e-02,9.601979912423721716e-03,5.923642621113493767e-02,-1.423218518381475992e-02,-1.292782759763418284e-02,7.557411192339135927e-03,-2.128314126979166318e-02,-2.942846009019086956e-03,-1.650284489079401409e-02,2.497274511019812945e-02,-1.088496579728224709e-02,-3.435797291672324644e-02,6.815307883225953794e-03,1.162382724754325823e-02,-2.231299632306056949e-02,-4.845410102492655330e-02,-2.605883444400032556e-02,-5.340287423797947242e-03,-6.465215999983940989e-03,8.252864988181419018e-03,-5.619910407587885848e-03,3.317052289848797936e-02,-4.258722623362263225e-03,-6.711953250318796610e-03,-3.681190981241608349e-03,-2.022473873034775008e-02,2.502211087073471976e-03
